id,title,url,full_title,lyrics_state,annotation_count,artist_id,artist_name,artist_url,artist_image_url
9415286,Hang On To Yourself (Live) [2023 Remaster],https://genius.com/David-bowie-hang-on-to-yourself-live-2023-remaster-lyrics,Hang On To Yourself (Live) [2023 Remaster] by David Bowie,complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
4178273,Hang On To Yourself [Live Santa Monica ’72],https://genius.com/David-bowie-hang-on-to-yourself-live-santa-monica-72-lyrics,Hang On To Yourself [Live Santa Monica '72] by David Bowie,complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
10198429,Hang On To Yourself (Sounds Of The 70s: John Peel - recorded 16th May 1972),https://genius.com/David-bowie-hang-on-to-yourself-sounds-of-the-70s-john-peel-recorded-16th-may-1972-lyrics,Hang On To Yourself (Sounds Of The 70s: John Peel - recorded 16th May 1972) by David Bowie,complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
10198410,Hang On To Yourself (The Arnold Corns version),https://genius.com/David-bowie-hang-on-to-yourself-the-arnold-corns-version-lyrics,Hang On To Yourself (The Arnold Corns version) by David Bowie,complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
5214184,Hang on to Yourself [Welcome to the Blackout],https://genius.com/David-bowie-hang-on-to-yourself-welcome-to-the-blackout-lyrics,Hang on to Yourself [Welcome to the Blackout] by David Bowie,complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
126932,Heat,https://genius.com/David-bowie-heat-lyrics,Heat by David Bowie,complete,8,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
339245,Heathen (The Rays),https://genius.com/David-bowie-heathen-the-rays-lyrics,Heathen (The Rays) by David Bowie,complete,5,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
1238035,Helden,https://genius.com/David-bowie-helden-lyrics,Helden by David Bowie,complete,5,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
1815884,Helden (1989 remix),https://genius.com/David-bowie-helden-1989-remix-lyrics,Helden (1989 remix) by David Bowie,complete,1,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
338902,Here Comes the Night,https://genius.com/David-bowie-here-comes-the-night-lyrics,Here Comes the Night by David Bowie,complete,1,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
1113273,"Here Today, Gone Tomorrow (Live 1974)",https://genius.com/David-bowie-here-today-gone-tomorrow-live-1974-lyrics,"Here Today, Gone Tomorrow (Live 1974) by David Bowie",complete,1,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
117078,“Heroes”,https://genius.com/David-bowie-heroes-lyrics,"""Heroes"" by David Bowie",complete,10,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
4728414,Heroes / Helden,https://genius.com/David-bowie-heroes-helden-lyrics,Heroes / Helden by David Bowie,complete,1,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
4131920,“Heroes” (Live 1978),https://genius.com/David-bowie-heroes-live-1978-lyrics,"""Heroes"" (Live 1978) by David Bowie",complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
7430570,"“Heroes” (Live at BBC Radio Theatre, London, 27th June, 2000)",https://genius.com/David-bowie-heroes-live-at-bbc-radio-theatre-london-27th-june-2000-lyrics,"""Heroes"" (Live at BBC Radio Theatre, London, 27th June, 2000) by David Bowie",complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
4128664,"“Heroes” (Live, Glastonbury, 2000)",https://genius.com/David-bowie-heroes-live-glastonbury-2000-lyrics,"""Heroes"" (Live, Glastonbury, 2000) by David Bowie",complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
8343240,“Heroes” (Live Moonage Daydream Edit),https://genius.com/David-bowie-heroes-live-moonage-daydream-edit-lyrics,"""Heroes"" (Live Moonage Daydream Edit) by David Bowie",complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
9819470,“Heroes” (Single Version),https://genius.com/David-bowie-heroes-single-version-lyrics,"""Heroes"" (Single Version) by David Bowie",complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
5214060,“Heroes” [Welcome to the Blackout],https://genius.com/David-bowie-heroes-welcome-to-the-blackout-lyrics,"""Heroes"" [Welcome to the Blackout] by David Bowie",complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
6809214,Héros,https://genius.com/David-bowie-heros-lyrics,Héros by David Bowie,complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
1176169,He Was Alright (A Song For Marc),https://genius.com/David-bowie-he-was-alright-a-song-for-marc-lyrics,He Was Alright (A Song For Marc) by David Bowie,complete,1,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
7242065,Hole In The Ground,https://genius.com/David-bowie-hole-in-the-ground-lyrics,Hole In The Ground by David Bowie,complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
1403022,Holy Holy,https://genius.com/David-bowie-holy-holy-lyrics,Holy Holy by David Bowie,complete,1,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
6792196,Holy Holy (2020 Mix),https://genius.com/David-bowie-holy-holy-2020-mix-lyrics,Holy Holy (2020 Mix) by David Bowie,complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
6873471,Holy Holy  (Mono) [2015 Remaster],https://genius.com/David-bowie-holy-holy-mono-2015-remaster-lyrics,Holy Holy  (Mono) [2015 Remaster] by David Bowie,complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
10198606,Holy Holy (Ziggy session version),https://genius.com/David-bowie-holy-holy-ziggy-session-version-lyrics,Holy Holy (Ziggy session version) by David Bowie,complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
10198620,Holy Holy (Ziggy Session Version) [Alternative Mix],https://genius.com/David-bowie-holy-holy-ziggy-session-version-alternative-mix-lyrics,Holy Holy (Ziggy Session Version) [Alternative Mix] by David Bowie,complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
127306,How Does the Grass Grow?,https://genius.com/David-bowie-how-does-the-grass-grow-lyrics,How Does the Grass Grow? by David Bowie,complete,6,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
1146856,How Lucky You Are (aka Miss Perculiar),https://genius.com/David-bowie-how-lucky-you-are-aka-miss-perculiar-lyrics,How Lucky You Are (aka Miss Perculiar) by David Bowie,complete,1,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
1656951,Hurt,https://genius.com/David-bowie-hurt-lyrics,Hurt by David Bowie,complete,1,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
1210858,I Am with Name,https://genius.com/David-bowie-i-am-with-name-lyrics,I Am with Name by David Bowie,complete,1,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
7430563,I Am With Name (Alternative Version) [2021 Remaster],https://genius.com/David-bowie-i-am-with-name-alternative-version-2021-remaster-lyrics,I Am With Name (Alternative Version) [2021 Remaster] by David Bowie,unreleased,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
1093172,"Ian Fish, U.K. Heir",https://genius.com/David-bowie-ian-fish-uk-heir-lyrics,"Ian Fish, U.K. Heir by David Bowie",complete,1,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
7430714,"Ian Fish, U.K. Heir (2021 Remaster)",https://genius.com/David-bowie-ian-fish-uk-heir-2021-remaster-lyrics,"Ian Fish, U.K. Heir (2021 Remaster) by David Bowie",unreleased,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
8343168,"Ian Fish, U.K. Heir (Moonage Daydream Mix 1)",https://genius.com/David-bowie-ian-fish-uk-heir-moonage-daydream-mix-1-lyrics,"Ian Fish, U.K. Heir (Moonage Daydream Mix 1) by David Bowie",complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
8343338,"Ian Fish, U.K. Heir (Moonage Daydream Mix 2)",https://genius.com/David-bowie-ian-fish-uk-heir-moonage-daydream-mix-2-lyrics,"Ian Fish, U.K. Heir (Moonage Daydream Mix 2) by David Bowie",complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
8677322,"Ian Fish, U.K. Heir (Moonage Daydream Mix Excerpt)",https://genius.com/David-bowie-ian-fish-uk-heir-moonage-daydream-mix-excerpt-lyrics,"Ian Fish, U.K. Heir (Moonage Daydream Mix Excerpt) by David Bowie",complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
338916,I Can’t Explain,https://genius.com/David-bowie-i-cant-explain-lyrics,I Can't Explain by David Bowie,complete,1,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
10198846,I Can’t Explain (Trident Studios Version),https://genius.com/David-bowie-i-cant-explain-trident-studios-version-lyrics,I Can’t Explain (Trident Studios Version) by David Bowie,complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
2401626,I Can’t Give Everything Away,https://genius.com/David-bowie-i-cant-give-everything-away-lyrics,I Can't Give Everything Away by David Bowie,complete,8,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
864319,I Can’t Read,https://genius.com/David-bowie-i-cant-read-lyrics,I Can't Read by David Bowie,complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
5181751,I Can’t Read ’97,https://genius.com/David-bowie-i-cant-read-97-lyrics,I Can't Read '97 by David Bowie,complete,1,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
5845710,"I Can’t Read (Live at the Elysée Montmartre, Paris on 14th October, 1999)",https://genius.com/David-bowie-i-cant-read-live-at-the-elysee-montmartre-paris-on-14th-october-1999-lyrics,"I Can't Read (Live at the Elysée Montmartre, Paris on 14th October, 1999) by David Bowie",complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
7430553,I Can’t Read (The Ice Storm Long Version) [2021 Remaster],https://genius.com/David-bowie-i-cant-read-the-ice-storm-long-version-2021-remaster-lyrics,I Can’t Read (The Ice Storm Long Version) [2021 Remaster] by David Bowie,unreleased,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
1258215,I Dig Everything,https://genius.com/David-bowie-i-dig-everything-lyrics,I Dig Everything by David Bowie,complete,1,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
7244137,I Dig Everything (2001 Re-Recording),https://genius.com/David-bowie-i-dig-everything-2001-re-recording-lyrics,I Dig Everything (2001 Re-Recording) by David Bowie,complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
7430583,"I Dig Everything (Live at BBC Radio Theatre, London, 27th June, 2000)",https://genius.com/David-bowie-i-dig-everything-live-at-bbc-radio-theatre-london-27th-june-2000-lyrics,"I Dig Everything (Live at BBC Radio Theatre, London, 27th June, 2000) by David Bowie",complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
125362,I’d Rather Be High,https://genius.com/David-bowie-id-rather-be-high-lyrics,I'd Rather Be High by David Bowie,complete,10,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
7729134,I’d Rather Be High (Venetian Mix),https://genius.com/David-bowie-id-rather-be-high-venetian-mix-lyrics,I'd Rather Be High (Venetian Mix) by David Bowie,complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
338989,I Feel Free,https://genius.com/David-bowie-i-feel-free-lyrics,I Feel Free by David Bowie (Ft. Mick Ronson),complete,1,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
7430654,I Feel Free (2021 Remaster),https://genius.com/David-bowie-i-feel-free-2021-remaster-lyrics,I Feel Free (2021 Remaster) by David Bowie,complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
339163,If I’m Dreaming My Life,https://genius.com/David-bowie-if-im-dreaming-my-life-lyrics,If I'm Dreaming My Life by David Bowie,complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
7430598,If I’m Dreaming My Life (2021 Remaster),https://genius.com/David-bowie-if-im-dreaming-my-life-2021-remaster-lyrics,If I'm Dreaming My Life (2021 Remaster) by David Bowie,unreleased,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
122272,If You Can See Me,https://genius.com/David-bowie-if-you-can-see-me-lyrics,If You Can See Me by David Bowie,complete,14,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
4769225,I Got You Babe,https://genius.com/David-bowie-i-got-you-babe-lyrics,I Got You Babe by David Bowie (Ft. Marianne Faithfull),complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
339072,I Have Not Been to Oxford Town,https://genius.com/David-bowie-i-have-not-been-to-oxford-town-lyrics,I Have Not Been to Oxford Town by David Bowie,complete,10,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
7430607,I Have Not Been To Oxford Town (2021 Remaster),https://genius.com/David-bowie-i-have-not-been-to-oxford-town-2021-remaster-lyrics,I Have Not Been To Oxford Town (2021 Remaster) by David Bowie,complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
6606445,"I Have Not Been to Oxford Town  - Live at the National Exhibition Center, Birmingham, 13th December, 1995",https://genius.com/David-bowie-i-have-not-been-to-oxford-town-live-at-the-national-exhibition-center-birmingham-13th-december-1995-lyrics,"I Have Not Been to Oxford Town  - Live at the National Exhibition Center, Birmingham, 13th December, 1995 by David Bowie",complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
8387528,I Have Not Been To Oxford Town (Moonage Daydream A Cappella Mix Edit),https://genius.com/David-bowie-i-have-not-been-to-oxford-town-moonage-daydream-a-cappella-mix-edit-lyrics,I Have Not Been To Oxford Town (Moonage Daydream A Cappella Mix Edit) by David Bowie,complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
1018920,I Keep Forgettin’,https://genius.com/David-bowie-i-keep-forgettin-lyrics,I Keep Forgettin' by David Bowie,complete,1,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
338988,I Keep Forgetting,https://genius.com/David-bowie-i-keep-forgetting-lyrics,I Keep Forgetting by David Bowie,complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
339016,I Know It’s Gonna Happen Someday,https://genius.com/David-bowie-i-know-its-gonna-happen-someday-lyrics,I Know It's Gonna Happen Someday by David Bowie,complete,2,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
7430686,I Know It’s Gonna Happen Someday (2021 Remaster),https://genius.com/David-bowie-i-know-its-gonna-happen-someday-2021-remaster-lyrics,I Know It's Gonna Happen Someday (2021 Remaster) by David Bowie,unreleased,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
339176,I’ll Take You There,https://genius.com/David-bowie-ill-take-you-there-lyrics,I'll Take You There by David Bowie,complete,5,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
339175,I’m Afraid of Americans,https://genius.com/David-bowie-im-afraid-of-americans-lyrics,I'm Afraid of Americans by David Bowie,complete,11,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
7430600,I’m Afraid Of Americans (2021 Remaster),https://genius.com/David-bowie-im-afraid-of-americans-2021-remaster-lyrics,I'm Afraid Of Americans (2021 Remaster) by David Bowie,complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
7430573,"I’m Afraid Of Americans (Live at BBC Radio Theatre, London, 27th June, 2000) [2021 Remaster]",https://genius.com/David-bowie-im-afraid-of-americans-live-at-bbc-radio-theatre-london-27th-june-2000-2021-remaster-lyrics,"I'm Afraid Of Americans (Live at BBC Radio Theatre, London, 27th June, 2000) [2021 Remaster] by David Bowie",complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
6813474,"I’m Afraid Of Americans (Live at the Kit Kat Klub, New York, 19th November, 1999)",https://genius.com/David-bowie-im-afraid-of-americans-live-at-the-kit-kat-klub-new-york-19th-november-1999-lyrics,"I’m Afraid Of Americans (Live at the Kit Kat Klub, New York, 19th November, 1999) by David Bowie",complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
6696637,"I’m Afraid Of Americans (Live at the Phoenix Festival, Long Marston, 20th July, 1997)",https://genius.com/David-bowie-im-afraid-of-americans-live-at-the-phoenix-festival-long-marston-20th-july-1997-lyrics,"I’m Afraid Of Americans (Live at the Phoenix Festival, Long Marston, 20th July, 1997) by David Bowie",complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
4128666,"I’m Afraid of Americans (Live, Glastonbury, 2000)",https://genius.com/David-bowie-im-afraid-of-americans-live-glastonbury-2000-lyrics,"I'm Afraid of Americans (Live, Glastonbury, 2000) by David Bowie",complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
742784,I’m Afraid of Americans (NIN V1 Mix),https://genius.com/David-bowie-im-afraid-of-americans-nin-v1-mix-lyrics,I'm Afraid of Americans (NIN V1 Mix) by David Bowie,complete,1,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
4191747,I’m Afraid of Americans (NIN V3 Mix),https://genius.com/David-bowie-im-afraid-of-americans-nin-v3-mix-lyrics,I'm Afraid of Americans (NIN V3 Mix) by David Bowie (Ft. Ice Cube),complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
5904981,I’m Afraid of Americans (Photek V5 Mix),https://genius.com/David-bowie-im-afraid-of-americans-photek-v5-mix-lyrics,I'm Afraid of Americans (Photek V5 Mix) by David Bowie,complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
8202822,I’m Afraid Of Americans (Showgirls Soundtrack Version) [2021 Remaster],https://genius.com/David-bowie-im-afraid-of-americans-showgirls-soundtrack-version-2021-remaster-lyrics,I’m Afraid Of Americans (Showgirls Soundtrack Version) [2021 Remaster] by David Bowie,complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
4191185,I’m Afraid of Americans (Showgirls Version),https://genius.com/David-bowie-im-afraid-of-americans-showgirls-version-lyrics,I'm Afraid of Americans (Showgirls Version) by David Bowie,complete,1,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
7430555,I’m Afraid Of Americans (V1-Edit) [2021 Remaster],https://genius.com/David-bowie-im-afraid-of-americans-v1-edit-2021-remaster-lyrics,I’m Afraid Of Americans (V1-Edit) [2021 Remaster] by David Bowie,complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
339098,I’m Deranged,https://genius.com/David-bowie-im-deranged-lyrics,I'm Deranged by David Bowie,complete,4,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
7430603,I’m Deranged (2021 Remaster),https://genius.com/David-bowie-im-deranged-2021-remaster-lyrics,I'm Deranged (2021 Remaster) by David Bowie,complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
1383433,I’m Deranged (Edit),https://genius.com/David-bowie-im-deranged-edit-lyrics,I’m Deranged (Edit) by David Bowie,complete,1,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
5165450,I’m Deranged (Jungle Mix),https://genius.com/David-bowie-im-deranged-jungle-mix-lyrics,I'm Deranged (Jungle Mix) by David Bowie,complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
1651631,I’m Deranged (Reprise),https://genius.com/David-bowie-im-deranged-reprise-lyrics,I’m Deranged (Reprise) by David Bowie,complete,1,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
1730884,I’m Not Losing Sleep,https://genius.com/David-bowie-im-not-losing-sleep-lyrics,I'm Not Losing Sleep by David Bowie,complete,1,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
1706339,I’m Waiting for the Man,https://genius.com/David-bowie-im-waiting-for-the-man-lyrics,I'm Waiting for the Man by David Bowie,complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
5455639,I’m Waiting for the Man [Bowie at the Beeb],https://genius.com/David-bowie-im-waiting-for-the-man-bowie-at-the-beeb-lyrics,I'm Waiting for the Man [Bowie at the Beeb] by David Bowie,complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
1458239,In the Heat of the Morning,https://genius.com/David-bowie-in-the-heat-of-the-morning-lyrics,In the Heat of the Morning by David Bowie,complete,1,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
4395895,In The Heat Of The Morning [Bowie at the Beeb],https://genius.com/David-bowie-in-the-heat-of-the-morning-bowie-at-the-beeb-lyrics,In The Heat Of The Morning [Bowie at the Beeb] by David Bowie,complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
4216415,In The Heat Of The Morning (demo),https://genius.com/David-bowie-in-the-heat-of-the-morning-demo-lyrics,In The Heat Of The Morning (demo) by David Bowie,unreleased,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
2073525,In the heat of the morning - stereo mix,https://genius.com/David-bowie-in-the-heat-of-the-morning-stereo-mix-lyrics,In the heat of the morning - stereo mix by David Bowie,complete,1,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
4128644,"Introduction (Greensleeves) [Live, Glastonbury, 2000]",https://genius.com/David-bowie-introduction-greensleeves-live-glastonbury-2000-lyrics,"Introduction (Greensleeves) [Live, Glastonbury, 2000] by David Bowie",complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
4178489,Introduction (Live ’74),https://genius.com/David-bowie-introduction-live-74-lyrics,Introduction (Live '74) by David Bowie,complete,0,9534,David Bowie,https://genius.com/artists/David-bowie,https://images.genius.com/30ce3a22553b434dca88a07dd8e1c87a.591x591x1.jpg
